method,seed,episode,reward,avg_latency_s,energy_seu,deadline_miss_rate,completed_tasks,total_tasks,rejected_tasks,completion_ratio,decision_ms,offload_msgs_per_step,cloud_msgs_per_step
Load-Aware WRR,8,9,27.126416934742668,0.5170491803278688,33470.494289791124,0.0003278688524590164,3050,3050,0,1.0,0.0024640575559007833,0.08277777777777778,0.0
Load-Aware WRR,9,0,27.938242108730062,0.5067842605156038,33447.68262833252,0.00033921302578018993,2948,2949,0,0.9996609020006781,0.0024825655289330622,0.07888888888888888,0.0
Load-Aware WRR,9,1,28.204038245140627,0.4913058302079782,33442.73664304984,0.0,2933,2934,0,0.9996591683708248,0.0024775153126231292,0.08416666666666667,0.0
Load-Aware WRR,9,2,27.05729844347354,0.5084516565246788,33457.60217338136,0.0,2958,2960,0,0.9993243243243243,0.002480139330145903,0.08972222222222222,0.0
Load-Aware WRR,9,3,28.19971343556407,0.47783888709155614,33456.09088265876,0.0009705596894208993,3091,3090,0,1.0003236245954692,0.002476980007486418,0.08444444444444445,0.0
Load-Aware WRR,9,4,28.4676407382121,0.5179335307666996,33469.59015844275,0.0006581112207963146,3039,3038,0,1.000329163923634,0.0024965325719676907,0.08333333333333333,0.0
Load-Aware WRR,9,5,26.007789671140117,0.4887640449438202,33458.08682671276,0.0006609385327164573,3026,3025,0,1.0003305785123966,0.0025157624299431015,0.09388888888888888,0.0
Load-Aware WRR,9,6,28.212481877229866,0.48171334431630974,33449.99545481614,0.0006589785831960461,3035,3035,0,1.0,0.0024985142291471772,0.08527777777777777,0.0
Load-Aware WRR,9,7,27.68632441299118,0.4959866220735786,33455.21712891058,0.0,2990,2989,0,1.0003345600535296,0.002474005823993745,0.08,0.0
Load-Aware WRR,9,8,26.990533741450726,0.48272425249169437,33446.791587043605,0.0,3010,3009,0,1.0003323363243604,0.0024939057087370506,0.08305555555555555,0.0
Load-Aware WRR,9,9,27.251673651153805,0.5146218487394958,33462.06694953082,0.0003361344537815126,2975,2975,0,1.0,0.0025117684805688136,0.08416666666666667,0.0
IPPO,0,0,10.053314067264823,0.5041736227045075,33456.72406963642,0.000333889816360601,2995,2994,0,1.0003340013360054,0.0021640829703149698,0.07555555555555556,0.005277777777777778
IPPO,0,1,20.186703076407024,0.49833666001330673,33450.45063587096,0.00033266799733865603,3006,3008,0,0.9993351063829787,0.002170812304636153,0.07277777777777777,0.008888888888888889
IPPO,0,2,18.202926199007305,0.5381016042780749,33471.52914315163,0.001002673796791444,2992,2994,0,0.9993319973279893,0.0021650076927875895,0.07444444444444444,0.0075
IPPO,0,3,19.348828657258586,0.5155541153596889,33483.4524417484,0.0006480881399870382,3086,3087,0,0.9996760609005507,0.0021669180989394793,0.08083333333333333,0.008611111111111111
IPPO,0,4,22.795130305425047,0.5203478260869565,33445.69721392121,0.0,2875,2875,0,1.0,0.0021672905115540037,0.07111111111111111,0.010833333333333334
IPPO,0,5,18.1428088191524,0.5196013289036545,33467.52203753154,0.0003322259136212625,3010,3009,0,1.0003323363243604,0.002169680754175513,0.07972222222222222,0.0077777777777777776
IPPO,0,6,21.1308909317579,0.4919127988748242,33426.568145668265,0.00035161744022503517,2844,2844,0,1.0,0.0021700958782781125,0.06833333333333333,0.008055555555555555
IPPO,0,7,18.283903803994374,0.5061855670103093,33454.21996215425,0.0,2910,2909,0,1.0003437607425232,0.0021651371401579427,0.0763888888888889,0.006111111111111111
IPPO,0,8,18.594618504808306,0.5009940357852882,33454.82030628315,0.0009940357852882703,3018,3017,0,1.0003314550878355,0.0021654200843638847,0.0775,0.011111111111111112
IPPO,0,9,19.263332424102536,0.4977079240340537,33468.38873687736,0.0013097576948264572,3054,3053,0,1.0003275466754011,0.0021727337589254603,0.08055555555555556,0.007222222222222222
IPPO,1,0,14.811314299293846,0.5292570677186061,33484.024885217616,0.0006574621959237344,3042,3042,0,1.0,0.002171947480140564,0.0825,0.009166666666666667
IPPO,1,1,20.766401976568456,0.5096345514950166,33456.041490387644,0.0,3010,3010,0,1.0,0.002168996177109269,0.06805555555555555,0.010277777777777778
IPPO,1,2,23.557597622811198,0.4909274193548387,33440.23279636546,0.0010080645161290322,2976,2974,0,1.0006724949562877,0.00216768216018358,0.07388888888888889,0.006388888888888889
IPPO,1,3,20.086085122396376,0.47373771602846493,33433.20340776232,0.00033886818027787193,2951,2949,0,1.0006781959986437,0.0021718158548335647,0.07083333333333333,0.008333333333333333
IPPO,1,4,15.70755852912592,0.5095772787318362,33466.772150781806,0.0009907529722589167,3028,3027,0,1.0003303600925009,0.002172581508703944,0.07777777777777778,0.010555555555555556
IPPO,1,5,18.82349752948675,0.5018437814280925,33456.75858502548,0.0006704659738518271,2983,2980,0,1.001006711409396,0.0021762536618755096,0.07555555555555556,0.005833333333333334
IPPO,1,6,17.137692806718974,0.5340760157273918,33487.64163490375,0.000655307994757536,3052,3051,0,1.0003277613897084,0.002172297885408625,0.08166666666666667,0.011111111111111112
IPPO,1,7,14.267021791941804,0.5203145478374837,33470.514346691154,0.001310615989515072,3052,3051,0,1.0003277613897084,0.0021714874278081376,0.07833333333333334,0.008888888888888889
IPPO,1,8,19.725227387825047,0.4921104536489152,33455.37709860329,0.0,3042,3040,0,1.000657894736842,0.002171712662352042,0.07555555555555556,0.008888888888888889
IPPO,1,9,20.249514001409658,0.5111329404060249,33472.11214159052,0.0006548788474132286,3054,3055,0,0.9996726677577742,0.0021711560742308698,0.07111111111111111,0.008888888888888889
IPPO,2,0,20.78028088239157,0.4904201680672269,33448.44030559724,0.0013445378151260505,2975,2975,0,1.0,0.002156552923325863,0.07194444444444445,0.0075
IPPO,2,1,21.022830866250292,0.492573402417962,33442.72116665697,0.001381692573402418,2895,2895,0,1.0,0.002156680504817309,0.07722222222222222,0.008333333333333333
IPPO,2,2,15.413206210383898,0.49292064537372404,33456.23334305402,0.0009878169245966415,3037,3036,0,1.0003293807641633,0.0021616252342937514,0.07555555555555556,0.010833333333333334
IPPO,2,3,20.541466091140386,0.493003579563944,33461.447224022086,0.0,3073,3073,0,1.0,0.002164570980110309,0.07694444444444444,0.007222222222222222
IPPO,2,4,24.59960644299762,0.47113470471134705,33441.92137665256,0.0013271400132714001,3014,3014,0,1.0,0.0021648620830900553,0.07027777777777777,0.008055555555555555
IPPO,2,5,20.84156416273746,0.4852374839537869,33468.10190081102,0.00032092426187419767,3116,3115,0,1.0003210272873195,0.002161679137821516,0.0775,0.008611111111111111
IPPO,2,6,21.187999480979947,0.5054838709677419,33472.272036703645,0.0003225806451612903,3100,3099,0,1.000322684737012,0.0021608696228617597,0.075,0.010555555555555556
IPPO,2,7,16.62965049836979,0.5162171389552749,33452.51040867153,0.0003414134516899966,2929,2929,0,1.0,0.0021594979932868024,0.075,0.006666666666666667
IPPO,2,8,23.016592613041404,0.489851150202977,33442.73983035476,0.0,2956,2957,0,0.9996618194115657,0.002157831425493997,0.07055555555555555,0.009444444444444445
IPPO,2,9,19.857546069669265,0.49194587628865977,33464.30018512786,0.0006443298969072165,3104,3104,0,1.0,0.002164979169416862,0.07833333333333334,0.01
IPPO,3,0,19.940527038210597,0.4944189100459619,33467.66999149898,0.00032829940906106366,3046,3045,0,1.000328407224959,0.00216929031497178,0.08194444444444444,0.01
IPPO,3,1,17.149874331165524,0.5507487520798668,33482.95802537914,0.0006655574043261231,3005,3005,0,1.0,0.0021718839820500254,0.08277777777777778,0.011944444444444445
IPPO,3,2,18.440320969242972,0.5226811103588355,33456.98463184071,0.0006770480704129993,2954,2954,0,1.0,0.002170027395348168,0.07111111111111111,0.0125
IPPO,3,3,19.043047832757118,0.509421265141319,33453.1032123171,0.0006729475100942127,2972,2972,0,1.0,0.002170186818047013,0.07111111111111111,0.011666666666666667
IPPO,3,4,19.224408044052222,0.5203440291101554,33473.32076248999,0.0,3023,3023,0,1.0,0.0021641753911454645,0.07722222222222222,0.0075
IPPO,3,5,12.613317819791307,0.5159128978224455,33472.749395340536,0.00033500837520938025,2985,2984,0,1.0003351206434317,0.0021654056407795805,0.08305555555555555,0.009722222222222222
IPPO,3,6,21.069646893118854,0.4944686557157224,33439.41679960136,0.00033523298692591353,2983,2983,0,1.0,0.0021676300109700402,0.07055555555555555,0.005833333333333334
IPPO,3,7,23.557499133803418,0.5388365290867728,33486.943070140645,0.0,3077,3078,0,0.9996751137102015,0.0021717729978263382,0.07527777777777778,0.01
IPPO,3,8,17.732219407555355,0.5128465179175118,33453.665330863674,0.0016903313049357674,2958,2957,0,1.0003381805884342,0.0021778526279376815,0.07416666666666667,0.006666666666666667
IPPO,3,9,21.46214260426175,0.5052703162189731,33455.647610419765,0.00034002040122407346,2941,2940,0,1.0003401360544217,0.0021726419056196595,0.07583333333333334,0.011944444444444445
IPPO,4,0,17.025249645267053,0.517700552127314,33480.953385099914,0.0003247807729782397,3079,3079,0,1.0,0.0021653484501358536,0.07888888888888888,0.008611111111111111
IPPO,4,1,23.656277729984563,0.49586776859504134,33451.92275680654,0.00033057851239669424,3025,3026,0,0.9996695307336417,0.0021587810915661976,0.07166666666666667,0.01
IPPO,4,2,18.58944239368434,0.491353001017294,33448.40903655234,0.0006781959986436081,2949,2949,0,1.0,0.002162768258131109,0.08083333333333333,0.009444444444444445
IPPO,4,3,16.805227620490456,0.5011693952555963,33451.09892081694,0.0006682258603407952,2993,2991,0,1.000668672684721,0.0021647277608281,0.07361111111111111,0.0075
IPPO,4,4,18.88472286913735,0.49763673193787983,33451.0207174879,0.0006752194463200541,2962,2960,0,1.0006756756756756,0.002159356401534751,0.07,0.008333333333333333
IPPO,4,5,19.51355688485083,0.49851827461310505,33462.48991667171,0.00032927230819888045,3037,3036,0,1.0003293807641633,0.0021624549553962424,0.07777777777777778,0.009444444444444445
IPPO,4,6,15.17258144959515,0.4893975092561427,33451.37720762043,0.0006731740154830024,2971,2969,0,1.0006736274840013,0.002162117046989604,0.07888888888888888,0.008611111111111111
IPPO,4,7,19.064270640589164,0.5078659370725034,33449.35500438844,0.0003419972640218878,2924,2922,0,1.000684462696783,0.0021620284727153676,0.07388888888888889,0.006944444444444444
IPPO,4,8,19.72277656544473,0.472646958885491,33431.547734390326,0.0,2943,2944,0,0.9996603260869565,0.00216204615490925,0.06833333333333333,0.008888888888888889
IPPO,4,9,21.018036242642054,0.5035737491877843,33479.58573490664,0.001299545159194282,3078,3075,0,1.0009756097560976,0.002160568823455833,0.08027777777777778,0.009444444444444445
IPPO,5,0,23.494355639364773,0.5120928732666882,33484.32208687386,0.0,3101,3101,0,1.0,0.0021583455010032696,0.08083333333333333,0.005555555555555556
IPPO,5,1,21.997194257517066,0.48062792251169006,33452.677570393294,0.00033400133600534405,2994,2995,0,0.9996661101836394,0.0021632750269620572,0.07555555555555556,0.006388888888888889
IPPO,5,2,20.415514083171203,0.5013559322033898,33456.63664402631,0.001016949152542373,2950,2950,0,1.0,0.0021654306264180276,0.07555555555555556,0.009722222222222222
IPPO,5,3,19.41733524181756,0.500659195781147,33455.81649331203,0.0006591957811470006,3034,3033,0,1.0003297065611605,0.0021676656486104345,0.06527777777777778,0.009166666666666667
IPPO,5,4,17.16052034654247,0.5135135135135135,33465.61879070191,0.000988793671720501,3034,3034,0,1.0,0.0021653399437329625,0.08138888888888889,0.009166666666666667
IPPO,5,5,18.70334267769967,0.5283711615487316,33479.34429148209,0.0,2996,2994,0,1.0006680026720107,0.0021635730679716086,0.08,0.01
IPPO,5,6,16.70202393391629,0.49206349206349204,33433.81546010034,0.0010351966873706005,2898,2898,0,1.0,0.0021624559400758394,0.06833333333333333,0.0077777777777777776
IPPO,5,7,21.16005962687262,0.5452459016393443,33493.62760082027,0.0003278688524590164,3050,3050,0,1.0,0.0021647012504723132,0.08138888888888889,0.010277777777777778
IPPO,5,8,16.727004875774394,0.49586492074431426,33439.80133573599,0.0006891798759476223,2902,2904,0,0.9993112947658402,0.0021591197243348388,0.07055555555555555,0.009722222222222222
IPPO,5,9,21.498582959147107,0.4910394265232975,33469.34021786532,0.0006516780710329097,3069,3069,0,1.0,0.0021610436734691672,0.08,0.010555555555555556
IPPO,6,0,20.02027667180188,0.5179335307666996,33466.86434440442,0.0003290556103981573,3039,3039,0,1.0,0.002166720926955653,0.07027777777777777,0.0077777777777777776
IPPO,6,1,21.640457798474127,0.5041095890410959,33443.64954029191,0.0006849315068493151,2920,2920,0,1.0,0.0021603883845576397,0.06916666666666667,0.01
IPPO,6,2,21.592159800362545,0.49466437177280553,33435.0759282272,0.0,2905,2904,0,1.0003443526170799,0.0021600222308835425,0.06972222222222223,0.006944444444444444
IPPO,6,3,20.243576770436125,0.4718554551772064,33429.27459291651,0.0,2878,2877,0,1.0003475842891902,0.00215608368065053,0.07666666666666666,0.006111111111111111
IPPO,6,4,18.83616686497194,0.49965156794425086,33435.220645273155,0.0010452961672473868,2870,2869,0,1.0003485535029628,0.0021574562059767134,0.0675,0.010277777777777778
IPPO,6,5,17.144852830344398,0.49654036243822075,33462.342264529456,0.0006589785831960461,3035,3035,0,1.0,0.0021575633452610215,0.07416666666666667,0.006944444444444444
IPPO,6,6,24.030550439523363,0.4953580901856764,33452.27828979054,0.0003315649867374005,3016,3014,0,1.0006635700066357,0.0021574594898589165,0.0763888888888889,0.006111111111111111
IPPO,6,7,20.517263700347762,0.527063599458728,33463.24797878578,0.0006765899864682003,2956,2955,0,1.0003384094754653,0.0021632373827742413,0.07555555555555556,0.006944444444444444
IPPO,6,8,20.264318672715245,0.5284799460734749,33462.51504791812,0.0016852039096730705,2967,2967,0,1.0,0.0021664347069519055,0.07666666666666666,0.0077777777777777776
IPPO,6,9,19.751904373160656,0.4682618810235959,33445.2071857628,0.0006646726487205051,3009,3008,0,1.0003324468085106,0.002166333572757948,0.07777777777777778,0.0077777777777777776
IPPO,7,0,13.420937202734857,0.4998350379412735,33465.172508948206,0.0003299241174529858,3031,3030,0,1.0003300330033003,0.0021787547755391444,0.08555555555555555,0.008611111111111111
IPPO,7,1,20.02880606814656,0.5332878115397747,33464.560581922844,0.0006828269033799932,2929,2930,0,0.9996587030716724,0.0021742134494060236,0.08138888888888889,0.008055555555555555
IPPO,7,2,15.08847087066874,0.46282051282051284,33453.309763690595,0.0003205128205128205,3120,3121,0,0.99967958987504,0.0021714940861177947,0.0763888888888889,0.008055555555555555
IPPO,7,3,21.392642279554394,0.48879506333225076,33462.57590888966,0.001948684637869438,3079,3079,0,1.0,0.002173612802936178,0.06805555555555555,0.0077777777777777776
IPPO,7,4,19.417425851629215,0.4919104991394148,33444.35635240304,0.0006884681583476765,2905,2905,0,1.0,0.00217364673961937,0.08027777777777778,0.0077777777777777776
IPPO,7,5,19.294539747520464,0.488860187278011,33464.4486966149,0.00032289312237649337,3097,3099,0,0.9993546305259762,0.0021714279201761307,0.07944444444444444,0.010277777777777778
IPPO,7,6,23.038368239639087,0.496,33431.0746941225,0.0006956521739130435,2875,2875,0,1.0,0.002170280715088463,0.06555555555555556,0.006111111111111111
IPPO,7,7,19.4521895164727,0.5146333442946399,33474.079115488836,0.0,3041,3041,0,1.0,0.0021715442724396577,0.08166666666666667,0.006666666666666667
IPPO,7,8,17.425740771324573,0.5192437542201216,33461.31561621647,0.00033760972316002703,2962,2960,0,1.0006756756756756,0.0021698595050515398,0.08,0.006666666666666667
IPPO,7,9,18.494088652592488,0.4928385416666667,33460.583319228106,0.0013020833333333333,3072,3072,0,1.0,0.0021644087149373568,0.07277777777777777,0.008888888888888889
IPPO,8,0,19.51997007513915,0.5392927308447937,33482.41774055657,0.0013097576948264572,3054,3052,0,1.0006553079947575,0.002165653345097477,0.07972222222222222,0.0075
IPPO,8,1,18.6378946141897,0.47197346600331674,33449.91581417571,0.0009950248756218905,3015,3016,0,0.9996684350132626,0.002166836428740579,0.07222222222222222,0.008333333333333333
IPPO,8,2,17.056755616909648,0.5071283095723014,33451.77976898414,0.0006788866259334691,2946,2946,0,1.0,0.002160071574811203,0.07,0.0075
IPPO,8,3,19.023508336505216,0.503955174686882,33468.30401020776,0.0,3034,3032,0,1.0006596306068603,0.0021625830154840112,0.08138888888888889,0.011944444444444445
IPPO,8,4,16.89349053145827,0.5139940730984525,33478.94031569381,0.0,3037,3037,0,1.0,0.002167422675281867,0.07805555555555556,0.009166666666666667
IPPO,8,5,21.185032276616294,0.5099836333878887,33467.355814677496,0.0003273322422258593,3055,3053,0,1.0006550933508025,0.0021651927139222002,0.07111111111111111,0.0075
IPPO,8,6,19.698546144852425,0.48562834224598933,33448.38290544468,0.001002673796791444,2992,2993,0,0.9996658870698296,0.002170165958684972,0.07583333333333334,0.006666666666666667
IPPO,8,7,20.466515923034148,0.5189829327760362,33437.007981276045,0.0013932427725531174,2871,2871,0,1.0,0.002167907342987342,0.06944444444444445,0.005555555555555556
IPPO,8,8,23.553719030774694,0.535538814281035,33484.462262931396,0.0013101867016049786,3053,3053,0,1.0,0.002171158493082557,0.07861111111111112,0.008055555555555555
IPPO,8,9,18.671592511086274,0.518360655737705,33469.25245110041,0.0009836065573770492,3050,3050,0,1.0,0.002170969028763163,0.07388888888888889,0.008055555555555555
IPPO,9,0,21.449006726181103,0.5057666214382632,33441.82980368608,0.0,2948,2949,0,0.9996609020006781,0.00216271750751831,0.07,0.007222222222222222
IPPO,9,1,20.220896608628784,0.49096488237299696,33441.588957928114,0.00034094783498124785,2933,2934,0,0.9996591683708248,0.0021618949136205227,0.08,0.0044444444444444444
IPPO,9,2,20.26790918180558,0.5091277890466531,33457.77029071303,0.0003380662609871535,2958,2960,0,0.9993243243243243,0.0021694691887306464,0.07666666666666666,0.009722222222222222
IPPO,9,3,19.89267917944941,0.47816240698802975,33457.33826411347,0.0006470397929472663,3091,3090,0,1.0003236245954692,0.002168810472034642,0.07722222222222222,0.008333333333333333
IPPO,9,4,21.82061095699321,0.5179335307666996,33468.50729786852,0.0006581112207963146,3039,3038,0,1.000329163923634,0.0021665538645013133,0.07416666666666667,0.009166666666666667
IPPO,9,5,18.011490758942454,0.48810310641110377,33456.99911846681,0.0006609385327164573,3026,3025,0,1.0003305785123966,0.0021630585656061563,0.08333333333333333,0.008888888888888889
IPPO,9,6,16.4199800588137,0.4813838550247117,33451.03132842753,0.00032948929159802305,3035,3035,0,1.0,0.002164191099129514,0.07611111111111112,0.008888888888888889
IPPO,9,7,20.383121686677523,0.4953177257525084,33455.1554472002,0.0,2990,2989,0,1.0003345600535296,0.0021643640518757617,0.07111111111111111,0.009166666666666667
IPPO,9,8,16.1030856293822,0.4840531561461794,33448.46848164821,0.000664451827242525,3010,3009,0,1.0003323363243604,0.0021711416565166368,0.07444444444444444,0.007222222222222222
IPPO,9,9,19.326604932375357,0.5146218487394958,33460.73832122536,0.0003361344537815126,2975,2975,0,1.0,0.0021687495949057243,0.07722222222222222,0.006666666666666667
QMIX-inspired,0,0,-482.57078676324323,0.4984812689841377,33438.710693508954,0.0003374957813027337,2963,2994,32,0.9896459585838343,0.026284050217428658,6.109444444444445,0.09166666666666666
QMIX-inspired,0,1,-521.4702865446244,0.4946164199192463,33451.84748769333,0.0,2972,3008,34,0.988031914893617,0.026288217861696866,6.950277777777778,0.08305555555555555
QMIX-inspired,0,2,-831.7772345519388,0.527223537368955,33471.66074246264,0.0010145417653026716,2957,2994,35,0.9876419505678022,0.026356077242073495,7.721388888888889,0.08666666666666667
QMIX-inspired,0,3,-630.9481808441474,0.5086743044189853,33479.24013446494,0.0006546644844517185,3055,3087,31,0.9896339488176222,0.02636439049092587,7.120277777777778,0.08722222222222223
QMIX-inspired,0,4,-430.3947847590243,0.5188181498417165,33488.439312917,0.00035174111853675694,2843,2875,32,0.9888695652173913,0.026232671938487325,6.821666666666666,0.08583333333333333
QMIX-inspired,0,5,-775.8203390398916,0.5150905432595574,33459.10742364618,0.0006706908115358819,2982,3009,28,0.9910269192422732,0.0262890753413861,7.0472222222222225,0.0875
QMIX-inspired,0,6,-580.3994499198117,0.4862940548237807,33435.78356715666,0.000711997152011392,2809,2844,35,0.9876933895921237,0.026255048887429033,8.068888888888889,0.09
QMIX-inspired,0,7,-498.03174679085623,0.5005221023320571,33445.083824072506,0.0003480682213713888,2873,2909,37,0.9876246132691646,0.026303814239023875,6.827222222222222,0.08416666666666667
QMIX-inspired,0,8,-662.0953777552243,0.4983221476510067,33480.82677383977,0.0003355704697986577,2980,3017,38,0.9877361617500828,0.026297889277985737,7.2186111111111115,0.09166666666666666
QMIX-inspired,0,9,-563.123900673586,0.4933818663136995,33492.10355607137,0.0013236267372600927,3022,3053,32,0.9898460530625615,0.026313219355264057,7.241666666666666,0.07805555555555556
QMIX-inspired,1,0,-528.979947235665,0.5217535702424444,33504.06835242342,0.0,3011,3042,31,0.9898093359631821,0.02621221919414691,7.994722222222222,0.09083333333333334
QMIX-inspired,1,1,-584.911086673398,0.503032345013477,33468.242566603396,0.00033692722371967657,2968,3010,42,0.986046511627907,0.026255556500271067,6.9944444444444445,0.08583333333333333
QMIX-inspired,1,2,-584.1366836948279,0.48467302452316074,33445.35523325622,0.0010217983651226157,2936,2974,40,0.9872225958305313,0.026236535948959902,7.023333333333333,0.07527777777777778
QMIX-inspired,1,3,-754.6111916569926,0.4652516261554262,33443.33030399029,0.0,2921,2949,30,0.9905052560189895,0.026319539884247612,7.508055555555556,0.08527777777777777
QMIX-inspired,1,4,-511.75233596474186,0.5061810892081523,33483.229718415416,0.0,2993,3027,35,0.9887677568549719,0.02628163420498216,7.844722222222222,0.08138888888888889
QMIX-inspired,1,5,-768.4445300169857,0.4952638700947226,33462.30488406196,0.00033829499323410016,2956,2980,27,0.9919463087248322,0.02622900040619748,7.756944444444445,0.08222222222222222
QMIX-inspired,1,6,-406.92877044343106,0.5286329030122476,33481.82653066265,0.00033101621979476995,3021,3051,31,0.9901671583087512,0.026314070500019524,6.588888888888889,0.08194444444444444
QMIX-inspired,1,7,-588.3060871803797,0.5190334326381992,33510.160345681725,0.0026481297583581596,3021,3051,31,0.9901671583087512,0.02623092519934289,7.101944444444444,0.07722222222222222
QMIX-inspired,1,8,-661.570900198369,0.487017310252996,33472.26333988767,0.0006657789613848203,3004,3040,38,0.9881578947368421,0.026234969639012378,7.314166666666667,0.09472222222222222
QMIX-inspired,1,9,-605.9890753141137,0.505940594059406,33481.958429775164,0.0006600660066006601,3030,3055,24,0.9918166939443536,0.026213429557780426,7.278333333333333,0.07722222222222222
QMIX-inspired,2,0,-553.6723426880812,0.4876145232439769,33449.28226160191,0.0006786562606040041,2947,2975,28,0.9905882352941177,0.02623279540502052,6.918611111111111,0.08416666666666667
QMIX-inspired,2,1,-486.05212625500957,0.4881367759944173,33482.864654532386,0.0013956734124214933,2866,2895,29,0.9899827288428324,0.02626066626301811,7.228888888888889,0.08444444444444445
QMIX-inspired,2,2,-726.8016946328934,0.48967355096602266,33457.45666325993,0.000999333777481679,3002,3036,35,0.9888010540184453,0.02624951762684052,7.989166666666667,0.07833333333333334
QMIX-inspired,2,3,-563.2663588387611,0.48390275952693823,33478.14788282178,0.0,3044,3073,29,0.9905629677839245,0.02621976407762203,7.815277777777778,0.08694444444444445
QMIX-inspired,2,4,-423.3525151821154,0.46146112600536193,33460.65804032334,0.0003351206434316354,2984,3014,30,0.9900464499004645,0.026291262164401513,6.715,0.08305555555555555
QMIX-inspired,2,5,-604.1245135301291,0.4826242286456642,33464.573613265304,0.0003247807729782397,3079,3115,37,0.9884430176565008,0.02631958633396102,6.567777777777778,0.09416666666666666
QMIX-inspired,2,6,-586.069388743229,0.4985298921920941,33497.783970892706,0.0009800718719372753,3061,3099,39,0.9877379799935463,0.026313754721842185,7.6175,0.08722222222222223
QMIX-inspired,2,7,-975.9452496445388,0.5143847487001733,33414.68255610471,0.0020797227036395147,2885,2929,44,0.9849778081256402,0.02627623670883218,8.011111111111111,0.08888888888888889
QMIX-inspired,2,8,-792.8692297868562,0.4875298940895114,33437.033196219774,0.0006832934745473181,2927,2957,29,0.9898545823469733,0.02627277000930109,7.400555555555556,0.0825
QMIX-inspired,2,9,-454.0089381895304,0.4905598958333333,33499.895712344034,0.0003255208333333333,3072,3104,32,0.9896907216494846,0.02636443523483144,7.3469444444444445,0.07416666666666667
QMIX-inspired,3,0,-453.21762777477295,0.4892205638474295,33488.94038944858,0.0006633499170812604,3015,3045,31,0.9901477832512315,0.026329034722746454,7.298333333333333,0.08722222222222223
QMIX-inspired,3,1,-743.108934049543,0.5460060667340748,33465.428074849406,0.0003370407819346141,2967,3005,38,0.9873544093178036,0.026331369873433787,6.559722222222222,0.07777777777777778
QMIX-inspired,3,2,-642.4222233761416,0.5147159479808351,33470.608081476996,0.00034223134839151266,2922,2954,32,0.989167230873392,0.026353763207832042,7.936944444444444,0.08416666666666667
QMIX-inspired,3,3,-527.0019433165115,0.5016972165648337,33470.03354271742,0.00033944331296673454,2946,2972,26,0.9912516823687753,0.02632214144008079,7.377777777777778,0.07805555555555556
QMIX-inspired,3,4,-727.2725167909748,0.5179349648005364,33441.28103818406,0.0006704659738518271,2983,3023,40,0.9867681111478663,0.026317113457480446,7.040277777777778,0.07833333333333334
QMIX-inspired,3,5,-606.1722162543491,0.5108621860149355,33477.25780742188,0.0010183299389002036,2946,2984,39,0.9872654155495979,0.026284793037727162,7.122222222222222,0.08166666666666667
QMIX-inspired,3,6,-462.73262431707536,0.47920189381129524,33448.06835146661,0.00033818058843422386,2957,2983,26,0.9912839423399262,0.02624800966522242,6.830277777777778,0.08305555555555555
QMIX-inspired,3,7,-664.3352402699094,0.531014112241549,33493.25864184624,0.0,3047,3078,30,0.9899285250162443,0.026355816884056874,7.359444444444445,0.08277777777777778
QMIX-inspired,3,8,-402.18485490640836,0.5052991452991453,33439.531994148834,0.0003418803418803419,2925,2957,33,0.9891782211701048,0.026279239557980973,5.933333333333334,0.07861111111111112
QMIX-inspired,3,9,-611.8886703092345,0.5030927835051546,33455.18563647081,0.0010309278350515464,2910,2940,31,0.9897959183673469,0.026304331716447554,7.105277777777777,0.08277777777777778
QMIX-inspired,4,0,-435.1628311116451,0.5111475409836066,33478.87379835302,0.0009836065573770492,3050,3079,29,0.9905813575836311,0.02633273667662353,6.027777777777778,0.08722222222222223
QMIX-inspired,4,1,-748.3404494624747,0.48975478669801814,33401.241678332626,0.001007725898555593,2977,3026,48,0.9838070059484468,0.0263357976574399,7.9688888888888885,0.08194444444444444
QMIX-inspired,4,2,-565.2174037471385,0.48715313463514903,33457.56087439136,0.0,2919,2949,30,0.9898270600203459,0.026365956881717365,8.16638888888889,0.07944444444444444
QMIX-inspired,4,3,-499.7828489175385,0.5010135135135135,33479.245774421026,0.0013513513513513514,2960,2991,33,0.9896355733868272,0.026357525267586526,7.681388888888889,0.08833333333333333
QMIX-inspired,4,4,-639.5856943511283,0.4882292732855681,33442.02107888148,0.000682360968952576,2931,2960,31,0.9902027027027027,0.026373672761514574,7.352222222222222,0.0875
QMIX-inspired,4,5,-557.536660952609,0.49298597194388777,33432.08825904954,0.001002004008016032,2994,3036,43,0.9861660079051383,0.02643320548587427,7.304444444444444,0.0875
QMIX-inspired,4,6,-557.028805947301,0.4843324250681199,33442.82229659092,0.0003405994550408719,2936,2969,35,0.9888851465139777,0.02632769844300735,6.854166666666667,0.07833333333333334
QMIX-inspired,4,7,-739.5387426529,0.5041350792556857,33465.49586273541,0.0013783597518952446,2902,2922,22,0.9931553730321697,0.026305688530555926,7.7825,0.085
QMIX-inspired,4,8,-670.8983136165904,0.46877144818119426,33438.62796787747,0.00034317089910775565,2914,2944,29,0.9898097826086957,0.026336902387103896,8.070833333333333,0.07416666666666667
QMIX-inspired,4,9,-582.5791672732373,0.4991768192295028,33468.73617685694,0.0006585446163977609,3037,3075,41,0.9876422764227643,0.026458449272063773,6.517222222222222,0.08833333333333333
